관리번호,위도,경도
고척교-01,37.499065,126.871432
고척교-02,37.499187,126.870866
고척교-03,37.499326,126.870233
고척교-04,37.499466,126.869603
고척교-05,37.499575,126.869102
고척교-06,37.499316,126.868901
고척교-07,37.499183,126.869499
고척교-08,37.499044,126.870132
고척교-09,37.498899,126.870807
고척교-10,37.498738,126.871301
고척교-11,37.498977,126.871089
고척교-12,37.499114,126.870466
고척교-13,37.499246,126.869851
고척교-14,37.499402,126.869144
공항지하차도-01,37.560119,126.807704
공항지하차도-02,37.560511,126.807571
공항지하차도-03,37.560964,126.807427
공항지하차도-04,37.561948,126.807121
공항지하차도-05,37.56241,126.806978
공항지하차도-06,37.562588,126.806737
공항지하차도-07,37.562143,126.806881
공항지하차도-08,37.561129,126.8072
공항지하차도-09,37.56067,126.807349
공항지하차도-10,37.560278,126.807469
광명고가차도-01,37.490119,126.869759
광명고가차도-02,37.490665,126.869632
광명고가차도-03,37.491195,126.869517
광명고가차도-04,37.491764,126.869379
광명고가차도-05,37.49233,126.869249
광명고가차도-06,37.492911,126.869119
광명고가차도-07,37.493481,126.868923
광명고가차도-08,37.494029,126.868745
광명고가차도-09,37.494603,126.868543
광명고가차도-10,37.495179,126.868361
광명고가차도-11,37.495739,126.868165
광명고가차도-12,37.49626,126.868036
광명고가차도-13,37.496792,126.867991
광명고가차도-14,37.496777,126.867706
광명고가차도-15,37.496227,126.867751
광명고가차도-16,37.495735,126.86789
광명고가차도-17,37.495172,126.868057
광명고가차도-18,37.494586,126.868267
광명고가차도-19,37.494028,126.86845
광명고가차도-20,37.493452,126.868637
광명고가차도-21,37.492877,126.86882
광명고가차도-22,37.492294,126.868963
광명고가차도-23,37.491758,126.869079
광명고가차도-24,37.491178,126.869227
광명고가차도-25,37.490625,126.869348
광명고가차도-26,37.49011,126.869474
광명고가차도-27,37.496538,126.867998
광진교남단-01,37.542644,127.120186
광진교남단-02,37.542709,127.119986
광진교남단-03,37.542768,127.119787
광진교남단-04,37.542841,127.119553
광진교남단-05,37.542914,127.119313
광진교남단-06,37.542985,127.119085
광진교남단-07,37.543055,127.118849
광진교남단-08,37.544255,127.119809
광진교남단-09,37.544069,127.119678
광진교남단-10,37.543894,127.11954
광진교남단-11,37.543725,127.119386
광진교남단-12,37.543563,127.119235
광진교남단-13,37.54343,127.119022
광진교남단-14,37.54331,127.118774
광진교남단-15,37.543257,127.118494
광진교남단-16,37.543249,127.118306
광진교남단-17,37.543328,127.117946
광진교남단-18,37.54347,127.117593
광진교남단-19,37.543567,127.117181
광진교남단-20,37.543716,127.116822
광진교남단-21,37.543819,127.116387
광진교남단-22,37.54399,127.115934
광진교남단-23,37.544101,127.115471
광진교남단-24,37.544257,127.115047
광진교남단-25,37.543047,127.119135
광진교남단-26,37.543172,127.119204
광진교남단-27,37.543304,127.119279
광진교남단-28,37.54343,127.119358
광진교남단-29,37.543568,127.119438
광진교남단-30,37.543694,127.119513
광진교남단-31,37.543806,127.119578
광진교남단-32,37.542808,127.119028
광진교남단-33,37.542704,127.118952
광진교남단-34,37.542598,127.118865
광진교남단-35,37.542498,127.11876
광진교남단-36,37.542386,127.118651
광진교남단-37,37.542287,127.11853
광진교남단-38,37.542185,127.118398
광진교남단경관-01,37.542725,127.119406
광진교남단경관-02,37.542734,127.119376
광진교남단경관-03,37.542741,127.119341
광진교남단경관-04,37.542883,127.118901
광진교남단경관-05,37.542897,127.118859
광진교남단경관-06,37.542916,127.118806
광진교남단경관-07,37.54304,127.118368
광진교남단경관-08,37.54305,127.118307
광진교남단경관-09,37.543071,127.118241
광진교남단경관-10,37.543211,127.117782
광진교남단경관-11,37.543229,127.11772
광진교남단경관-12,37.543248,127.117647
광진교남단경관-13,37.543416,127.117149
광진교남단경관-14,37.543432,127.117096
광진교남단경관-15,37.543453,127.117023
광진교남단경관-16,37.543582,127.116599
광진교남단경관-17,37.543607,127.116515
광진교남단경관-18,37.543623,127.116438
광진교남단경관-19,37.543776,127.116027
광진교남단경관-20,37.5438,127.115971
광진교남단경관-21,37.543809,127.115915
광진교남단경관-22,37.543949,127.115477
광진교남단경관-23,37.543972,127.115427
광진교남단경관-24,37.543989,127.115385
광진교남단경관-25,37.544096,127.11499
광진교남단경관-26,37.54411,127.11495
광진교남단경관-27,37.544131,127.114888
광진교남단경관-28,37.544206,127.11464
광진교남단경관-29,37.544217,127.114609
광진교남단경관-30,37.544234,127.114551
광진교남단경관-31,37.544365,127.114635
광진교남단경관-32,37.544358,127.114658
광진교남단경관-33,37.544351,127.114684
광진교남단경관-34,37.544269,127.114893
광진교남단경관-35,37.544262,127.114919
광진교남단경관-36,37.544259,127.114951
광진교남단경관-37,37.544117,127.115368
광진교남단경관-38,37.544113,127.115386
광진교남단경관-39,37.544099,127.115408
광진교남단경관-40,37.543939,127.115954
광진교남단경관-41,37.543936,127.115976
광진교남단경관-42,37.543929,127.116007
광진교남단경관-43,37.543787,127.116469
광진교남단경관-44,37.54378,127.116509
광진교남단경관-45,37.543766,127.11654
광진교남단경관-46,37.543592,127.11705
광진교남단경관-47,37.543574,127.11709
광진교남단경관-48,37.543567,127.117125
광진교남단경관-49,37.543407,127.117667
광진교남단경관-50,37.543397,127.117711
광진교남단경관-51,37.543386,127.117747
광진교남단경관-52,37.543212,127.118266
광진교남단경관-53,37.543205,127.118315
광진교남단경관-54,37.543188,127.118364
광진교남단경관-55,37.543046,127.11883
광진교남단경관-56,37.543039,127.11887
광진교남단경관-57,37.543028,127.118901
광진교남단경관-58,37.542882,127.119349
광진교남단경관-59,37.542865,127.119393
광진교남단경관-60,37.542865,127.11942
광진교북단-01,37.544372,127.11457
광진교북단-02,37.544478,127.114289
광진교북단-03,37.544536,127.114025
광진교북단-04,37.544644,127.113765
광진교북단-05,37.544713,127.113466
광진교북단-06,37.544803,127.113236
광진교북단-07,37.544869,127.112963
광진교북단-08,37.544959,127.112744
광진교북단-09,37.545021,127.112484
광진교북단-10,37.545125,127.112207
광진교북단-11,37.545193,127.111936
광진교북단-12,37.545289,127.111701
광진교북단-13,37.545371,127.111429
광진교북단-14,37.545474,127.111205
광진교북단-15,37.545548,127.110956
광진교북단-16,37.545644,127.110735
광진교북단-17,37.545721,127.110501
광진교북단-18,37.545804,127.110317
광진교북단-19,37.546008,127.110152
광진교북단-20,37.546232,127.110152
광진교북단-21,37.546453,127.1102
광진교북단-22,37.546648,127.110286
광진교북단-23,37.546866,127.110343
광진교북단-24,37.547078,127.110438
광진교북단-25,37.547316,127.110492
광진교북단-26,37.545776,127.110178
광진교북단-27,37.545818,127.109957
광진교북단-28,37.545939,127.109662
광진교북단-29,37.54606,127.109181
광진교북단-31,37.546496,127.108158
광진교북단-32,37.546612,127.107741
광진교북단-33,37.54627,127.107854
광진교북단-34,37.54611,127.108306
광진교북단-35,37.546011,127.108457
광진교북단-36,37.545917,127.108534
광진교북단-37,37.545806,127.108584
광진교북단-38,37.545683,127.108588
광진교북단-39,37.545571,127.108552
광진교북단-40,37.545478,127.108482
광진교북단-41,37.545399,127.108401
광진교북단-42,37.545312,127.108324
광진교북단-43,37.545217,127.108239
광진교북단경관-01,37.545797,127.109558
광진교북단경관-02,37.545773,127.109632
광진교북단경관-03,37.545764,127.10967
광진교북단경관-04,37.545521,127.110452
광진교북단경관-05,37.545505,127.110494
광진교북단경관-06,37.54549,127.110538
광진교북단경관-07,37.545229,127.111379
광진교북단경관-08,37.545219,127.11142
광진교북단경관-09,37.545207,127.111462
광진교북단경관-10,37.544992,127.112155
광진교북단경관-11,37.544982,127.112182
광진교북단경관-12,37.544971,127.112204
광진교북단경관-13,37.544762,127.112875
광진교북단경관-14,37.544744,127.112919
광진교북단경관-15,37.544734,127.112946
광진교북단경관-16,37.544528,127.113629
광진교북단경관-17,37.544514,127.113665
광진교북단경관-18,37.544507,127.113696
광진교북단경관-19,37.544329,127.114282
광진교북단경관-20,37.544319,127.114313
광진교북단경관-21,37.544311,127.114348
광진교북단경관-22,37.544449,127.114335
광진교북단경관-23,37.544449,127.114362
광진교북단경관-24,37.544428,127.114379
광진교북단경관-25,37.544644,127.113696
광진교북단경관-26,37.544666,127.113656
광진교북단경관-27,37.54468,127.113603
광진교북단경관-28,37.54488,127.113011
광진교북단경관-29,37.544889,127.112978
광진교북단경관-30,37.544903,127.112937
광진교북단경관-31,37.545109,127.112277
광진교북단경관-32,37.545121,127.112244
광진교북단경관-33,37.545134,127.112198
광진교북단경관-34,37.545342,127.111529
광진교북단경관-35,37.545352,127.111505
광진교북단경관-36,37.545367,127.111471
광진교북단경관-37,37.545687,127.110612
광진교북단경관-38,37.545698,127.110586
광진교북단경관-39,37.545708,127.11055
광진교북단경관-40,37.545804,127.110388
광진교북단경관-41,37.545936,127.110265
광진교북단경관-42,37.546073,127.110209
광진교북단경관-43,37.546232,127.110214
광진교북단경관-44,37.546416,127.110267
광진교북단경관-45,37.546588,127.110326
광진교북단경관-46,37.546786,127.110391
광진교북단경관-47,37.546728,127.1103
광진교북단경관-48,37.546206,127.110132
광진교북단경관-49,37.54594,127.110194
광진교북단경관-50,37.545915,127.109695
광진교북단경관-51,37.545903,127.109741
광진교북단경관-52,37.545897,127.109778
광평교-01,37.48768,127.103263
광평교-02,37.487822,127.103715
광평교-03,37.487956,127.104164
광평교-04,37.488088,127.104595
광평교-05,37.488212,127.105012
광평교-06,37.488331,127.105414
광평교-07,37.488459,127.105845
광평교-08,37.488593,127.106255
광평교-09,37.488728,127.106672
광평교-10,37.488857,127.107081
광평교-11,37.488994,127.107506
광평교-12,37.489131,127.107943
광평교-13,37.489271,127.108386
광평교-14,37.489403,127.108787
광평교-15,37.489459,127.109041
광평교-16,37.489699,127.108857
광평교-17,37.489605,127.108679
광평교-18,37.489486,127.108286
광평교-19,37.489348,127.107856
광평교-20,37.489202,127.107398
광평교-21,37.489064,127.106974
광평교-22,37.488938,127.106568
광평교-23,37.488806,127.106144
광평교-24,37.488679,127.105757
광평교-25,37.488544,127.105325
광평교-26,37.488405,127.104921
광평교-27,37.488276,127.104498
광평교-28,37.488151,127.104101
광평교-29,37.488017,127.103649
광평교-30,37.487876,127.103175
광평교-31,37.488485,127.105699
광평교-32,37.488459,127.105606
광평교-33,37.488428,127.105515
광평교-34,37.488501,127.105482
광평교-35,37.488527,127.10557
광평교-36,37.488557,127.105654
광평교-37,37.488784,127.105839
광평교-38,37.48889,127.105761
광평교-39,37.48899,127.105678
광평교-40,37.488724,127.105663
광평교-41,37.488645,127.105409
광평교-42,37.488611,127.105295
광평교-43,37.488722,127.105499
광평교-44,37.488308,127.105508
광평교-45,37.488336,127.105615
광평교-46,37.488347,127.10577
광평교-47,37.488441,127.105935
광평교-48,37.488498,127.10612
광평교-49,37.488416,127.106185
광평교-50,37.488325,127.106249
구로IC_01-01,37.487119,126.878139
구로IC_01-02,37.487278,126.878289
구로IC_01-03,37.487341,126.878446
구로IC_01-04,37.487363,126.878606
구로IC_01-05,37.487343,126.878793
구로IC_01-06,37.48729,126.878949
구로IC_01-07,37.48717,126.879046
구로IC_01-08,37.486905,126.878942
구로IC_01-09,37.48678,126.878767
구로IC_01-10,37.486708,126.878437
구로IC_01-11,37.486632,126.878554
구로IC_01-12,37.486562,126.87867
구로IC_01-13,37.486497,126.878785
구로IC_01-14,37.486431,126.878913
구로IC_01-15,37.486539,126.879081
구로IC_01-16,37.486648,126.878998
구로IC_01-17,37.48674,126.879169
구로IC_01-18,37.486848,126.879358
구로IC_01-19,37.486912,126.879614
구로IC_01-20,37.486885,126.879891
구로IC_01-21,37.486753,126.880086
구로IC_01-22,37.486576,126.880161
구로IC_01-23,37.48637,126.880091
구로IC_01-24,37.486222,126.879838
구로IC_02-01,37.488731,126.875869
구로IC_02-02,37.48839,126.875878
구로IC_02-03,37.488086,126.876194
구로IC_02-04,37.487785,126.87654
구로IC_02-05,37.487531,126.876832
구로IC_02-06,37.487215,126.877118
구로IC_02-07,37.486929,126.8774
구로IC_02-08,37.486728,126.877622
구로IC_02-09,37.486547,126.877847
구로IC_02-10,37.486137,126.878195
구로IC_02-11,37.486204,126.87844
구로IC_02-12,37.48621,126.878688
구로IC_02-13,37.486179,126.878917
구로IC_02-14,37.486115,126.879175
구로IC_02-15,37.486259,126.87898
구로IC_02-16,37.487038,126.878267
구로IC_02-17,37.48692,126.878373
구로IC_02-18,37.48669,126.878141
구로IC_02-19,37.486871,126.87779
구로IC_02-20,37.487174,126.877485
구로IC_02-21,37.487567,126.876985
구로IC_02-22,37.487833,126.876706
구로IC_02-23,37.488142,126.876315
구로IC_02-24,37.48849,126.876102
구로역지하차도-01,37.50252,126.880128
구로역지하차도-02,37.502252,126.880381
구로역지하차도-03,37.501574,126.881132
구로역지하차도-04,37.501273,126.881511
구로역지하차도-05,37.500995,126.881859
구로역지하차도-06,37.500582,126.88214
구로역지하차도-07,37.501038,126.882007
구로역지하차도-08,37.5012,126.881812
구로역지하차도-09,37.501366,126.881592
구로역지하차도-10,37.501557,126.881362
